9.45	156.93859	160.68917	755.58357	157.00097	160.81843	754.82404
9.46	156.98367	160.8785	753.32909	156.37091	161.11267	755.05673
9.47	155.22312	161.61616	756.54007	155.73993	161.39695	755.32388
9.48	155.22312	161.61616	757.02705	155.11255	161.67126	755.61064
9.49	154.20023	161.87189	754.43115	154.49106	161.93657	755.90976
9.5	153.84615	162.60955	758.52264	153.87714	162.19374	756.22299
9.51	153.3052	161.74402	754.73862	153.27066	162.44378	756.54842
9.52	152.65606	162.93411	756.58646	152.67086	162.68922	756.89399
9.53	152.11511	162.82593	756.53275	152.07713	162.92903	757.25889
9.54	152.13314	163.03328	759.74213	151.48889	163.16245	757.63603
9.55	150.19088	163.6528	756.97372	150.90685	163.38825	758.0165
9.56	150.27588	163.47506	757.74605	150.3349	163.60459	758.40246
9.57	149.62674	164.01602	760.01617	149.77312	163.81097	758.79154
9.58	149.38718	164.05466	760.40596	149.21977	164.00682	759.17729
9.59	148.61697	164.20534	757.86507	148.6723	164.19278	759.56238
9.6	148.38256	164.55696	763.29033	148.12895	164.37019	759.95691
9.61	147.67932	164.55696	758.34312	147.5883	164.54086	760.36723
9.62	147.24656	164.55696	760.11536	147.05066	164.70787	760.81572
9.63	145.97147	165.05927	760.42282	146.51772	164.8745	761.31567
9.64	146.48924	164.88153	760.74966	145.99169	165.04335	761.87083
9.65	145.26823	165.2602	763.09868	145.47232	165.21771	762.47596
9.66	144.96015	165.40084	763.88313	144.96141	165.4002	763.11789
9.67	144.32544	165.42249	761.28387	144.46023	165.59344	763.78703
9.68	143.86176	165.7625	768.26271	143.96948	165.79982	764.47574
9.69	143.45992	165.96343	763.18466	143.48878	166.02058	765.16728
9.7	143.45992	165.96343	764.16153	143.01676	166.25628	765.86268
9.71	142.24097	166.71355	767.2039	142.55241	166.50657	766.55325
9.72	142.45529	166.66667	768.02216	142.09711	166.76941	767.2167
9.73	141.35021	166.96805	768.96599	141.65151	167.04346	767.83363
